index,Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes,compound,positive,negative,neutral_sentiment,anger,disgust,fear,joy,neutral,sadness,surprise
164,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Dave in Philly,"Good product, good value","So far they're pretty good. They're almost as good as Convatec's Eakin Slims and much better than Konweda's rings, which were too gooey, although Konweda's ostomy bags are pretty good.The Heagi Med rings probably aren't as good as Hollister's Adapt rings, but they're also not as expensive.I picked Heagi Med's 2mm thickness, but if you want something that stretches farther, you'll probably want the 4mm version.",9/23/2023,4.0,No,0,0.8797,0.207,0.0,0.793,0.0029279517475515604,0.016103697940707207,0.0012694019824266434,0.06321970373392105,0.8863405585289001,0.01196240819990635,0.01817622222006321
165,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Bubba Lay,Inexpensive compared to the hospital brand given,These are much cheaper on the wallet.  Good replacement as these were easy to stretch.  They stayed stuck on longer and didn't peel off as fast as long as it wasn't disturbed as much.  Helped extend the wallet even more.,6/11/2023,4.0,No,2,0.7707,0.207,0.043,0.75,0.006731500383466482,0.004216886591166258,0.003206620691344142,0.14762215316295624,0.753304123878479,0.023621805012226105,0.061296865344047546
166,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Bettyhop,Great product but unable to find expiration date,"I like that these seem to be very secure and well made. My concern though is it states ""This product has a shelf life of 3 years from the date of manufacture in a 0-40degree c environment"" but I cannot find a date of manufacture anywhere on the package or on the product itself. I think these would be okay to use in a pinch but would prefer if their was a date of manufacture on the product. I do they they are sturdy though and made well.",2/14/2023,4.0,No,0,0.8259,0.129,0.0,0.871,0.011039954610168934,0.009793519973754883,0.028214629739522934,0.03803649917244911,0.8967069983482361,0.00752398744225502,0.008684429340064526
167,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Lisa,Ostomy Rings,"Heagimed StoreThis is a 10-piece Ostomy Barrier Rings (4 mm), it stretches easy, and the ring shape is more convenient.The ostomy ring is composed of medical hydrocolloid, and it does NOT hurt when you need to remove it.There is a 50% coupon as of 3/4/23, so stock up while you can.",3/4/2023,4.0,No,0,0.6341,0.107,0.028,0.865,0.0042568389326334,0.004848694894462824,0.0009293548646382987,0.06947290897369385,0.8914514183998108,0.007702536415308714,0.02133827842772007
168,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,George,works fine,My mother reports that these work fine w/her ostomy bag,6/7/2023,4.0,No,0,0.2023,0.167,0.0,0.833,0.0069861034862697124,0.00930632371455431,0.0025193921755999327,0.05842886120080948,0.8977369070053101,0.010168117471039295,0.01485423557460308
169,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,MamaKirk,Working out well so far,"I am always leery about trying new products, but when these became available, I decided to give them a try.  I have to say that they are working out very well.  They fit well and the adhesion is great.  They stick when they need to and they come off when they need to.  I definitely recommend this product.",8/29/2023,5.0,No,2,0.9728,0.322,0.0,0.678,0.0022463456261903048,0.005834489595144987,0.0015905896434560418,0.9685579538345337,0.01812845841050148,0.0026806690730154514,0.0009615999297238886
170,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,God-You are our Hope!,These are non marking on skin but do melt after awhile,"These are gentle and pliable and work well for molding around any tubes and they do not irritate the skin and seem to stay in place okay. However, they do not last long though and kinda melt--seems they are mostly wax substance.  So they start sliding on the edges and then tend to stick to things and hair which is challenging with long hair.",4/9/2023,4.0,No,0,0.833,0.155,0.0,0.845,0.1391993910074234,0.14575247466564178,0.008223778568208218,0.012823829427361488,0.6766979694366455,0.013390959240496159,0.0039116451516747475
171,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Steve,"Good quality, comparable to Coloplast.","These are pretty comparable to the Coloplast barrier rings I normally order. They are malleable and stretchy and seem to stick well. They also come in two thicknesses depending on your preference, for me the thin ones are perfect.",2/3/2023,4.0,No,0,0.8176,0.202,0.034,0.764,0.0033215752337127924,0.008070319890975952,0.0010459029581397772,0.017338339239358902,0.9523868560791016,0.003846042323857546,0.013990909792482853
172,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Nicole and Jeffrey Payne,Work well,Product works well overall and gets the job done! Definitely not the best that I have used but pretty good for the price point!,2/19/2023,4.0,No,0,0.8735,0.375,0.068,0.557,0.012006856501102448,0.008131464943289757,0.000779471592977643,0.6148685812950134,0.29848042130470276,0.012525751255452633,0.05320749059319496
173,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Alexander ortuno,Just as described,Quick easy installation..and made a big difference in the headlights brightness.,9/20/2023,5.0,No,0,0.6705,0.407,0.0,0.593,0.015200081281363964,0.003316048998385668,0.0029512823093682528,0.09113685041666031,0.6090115308761597,0.016441747546195984,0.2619425058364868
174,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,JB,Good Adhesive Budget Priced Ostomy Barrier Rings,"I ordered these 10 packs of 4mm ostomy barrier rings because they cost about $1 apiece, which is a good price.  I had been ordering a more expensive brand and thought I would try these. I am satisfied with these barrier rings. These rings are flexible, fit tightly, and adhere well. The rings are easy to apply and remove, causing no irritation to my skin. If you need some good ostomy barrier ring for a good price, order these rings.",3/5/2023,5.0,No,2,0.8979,0.23,0.11,0.66,0.10521894693374634,0.02722662314772606,0.0009663813398219645,0.06086258217692375,0.7878523468971252,0.006983043625950813,0.010890002362430096
175,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Sam,Perfect for the money,"The rings are made of medical hydrocolloid and are stretchy, making it easy to apply. I find the ring shape more convenient than other options available in the market. Additionally, the adhesive works well, and I have not experienced any irritation or discomfort upon removing it. Does what it's supposed to do so I can't complain.",3/7/2023,5.0,No,0,0.7423,0.166,0.046,0.788,0.0540664866566658,0.08000360429286957,0.0016836768481880426,0.07625319808721542,0.7685932517051697,0.014318273402750492,0.005081544164568186
176,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Ginger,Ostomy Barrier Rings,These ostomy barrier rings come 10 to a package at a cost of approximately $2.00 per ring.  Each of the rings is individually packaged.  These rings stretch to fit the stoma.  They seem to stick well to the skin.  They are easy to apply and simple to remove.,2/20/2023,5.0,No,0,0.7184,0.147,0.029,0.824,0.005009288899600506,0.008142265491187572,0.0031148307025432587,0.015465582720935345,0.9361279606819153,0.005463451147079468,0.026676565408706665
177,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,T & A,Comparable to major name brand,"Great rings! I went with the 4mm for reference, I tend to wear my bags 7+ days and these are holding up great with my ileostomy. VERY sticky, probably the stickiest rings I've tried thus far. No issues with my Coloplast wafers either. Very well packaged, easy to stretch/mold, and reasonable price. Highly recommend!",2/5/2023,5.0,No,0,0.9426,0.262,0.034,0.704,0.027722736820578575,0.0829988420009613,0.0035567390732467175,0.25139886140823364,0.5875899791717529,0.014504686929285526,0.03222810477018356
178,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Brenda Bell Chute,Adheres well,These rings adhere well to dry skin and are stretchy to fit around your stoma perfectly. They come individually packaged in a clear plastic casing that makes them easy to carry in your purse for emergency changes. I put them under my arm or leg to warm up and become easier to mold as I prepare new bag and do skin prep.,3/2/2023,5.0,No,2,0.9371,0.262,0.036,0.702,0.008108342066407204,0.013847872614860535,0.005050636827945709,0.007723720278590918,0.9582308530807495,0.0023089773021638393,0.004729556385427713
179,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Ben Derbifore,Exactly what you need in a 4mm ostomy barrier ring,"Heagi’s Ostomy Barrier Rings (4mm, 10pcs) are exactly what you need in a 4mm ostomy barrier ring.POSITIVE• True 4mm• Adhesive works• Individually packaged and easy-peel covers on adhesiveNEUTRAL• Comparable price to competitorsNEGATIVE• While the box says the rings are good for three years, as another reviewer noted, neither the packaging nor rings identify a date of manufacture.",2/19/2023,5.0,No,0,0.5719,0.095,0.05,0.854,0.009714169427752495,0.00568015594035387,0.0013822289183735847,0.023440971970558167,0.8971817493438721,0.006683881860226393,0.055916860699653625
180,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Beeyonslay,Purchased for something different,I bought these for my son who has kidney disease and a g tube. I snipped this sticker and placed it around his g tube and it kept the area dry and clean for days,2/18/2023,5.0,No,0,0.4019,0.085,0.0,0.915,0.0066088540479540825,0.05908112972974777,0.0036070682108402252,0.010262868367135525,0.8816702365875244,0.021526580676436424,0.017243213951587677
181,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Mishi,Does what it’s supposed to,"It stretches easily sticks well and has two thickness choices to select. I received the thin ones, which work great in preventing leakages.",3/6/2023,5.0,No,0,0.8176,0.31,0.04,0.65,0.0055689094588160515,0.0057722232304513454,0.0014858385547995567,0.04863978549838066,0.9269849061965942,0.003328166902065277,0.008220200426876545
182,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Father of Ten,Sticky,These seals stick extremely well to skin and can be removed without pain. There's a generous quantity as well.,2/18/2023,5.0,No,0,0.584,0.31,0.112,0.579,0.0038607956375926733,0.01407439261674881,0.000884294684510678,0.006220751907676458,0.9658942222595215,0.00467549217864871,0.004389921203255653
183,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Auripe,Easy to use,Easy to use. Great material. Easy to remove. Great value for the money.,2/21/2023,5.0,No,0,0.9468,0.672,0.0,0.328,0.010561942122876644,0.019532861188054085,0.0011189051438122988,0.47424057126045227,0.4736689031124115,0.006337124854326248,0.014539681375026703
184,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Mr. A. C. Clark,Sticks well and comes off without pain,"Greatly appreciate the value for money of these, especially when combined with the quality.  Seems like these apply and peel just as easily/effectively as other more expensive brands, and they stretch easily without any danger of breaking the barrier.  I was well impressed with these.",3/22/2023,5.0,No,0,0.9436,0.331,0.027,0.642,0.009894827380776405,0.004448180552572012,0.005239387508481741,0.4658222496509552,0.19800955057144165,0.004005040507763624,0.31258073449134827
185,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Deb,Stays stuck to skin,These work just as well as the name brand ones.  Maybe even a little better. The adhesive is very sticky and seems to conform to the movement of the skin very well. They are easy to stretch to allow for the perfect for your needs. I am very happy with this product and they are more reasonably priced compared to the name brand ones I've used in the past.,2/14/2023,5.0,No,0,0.9538,0.243,0.0,0.757,0.0019609059672802687,0.00224683596752584,0.0004326924099586904,0.9381225109100342,0.04430636018514633,0.002988057443872094,0.009942633099853992
186,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,5 Forces,As described,These work well. Adhesive seals effectively and is easy to apply and remove with no sticky residue.,2/13/2023,5.0,No,0,0.6908,0.342,0.095,0.563,0.010517124086618423,0.05314667895436287,0.0022912523709237576,0.033875446766614914,0.8913276195526123,0.004925566725432873,0.003916380926966667
187,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Cindy Crossland,Great product,Works perfect as expected. Works as well as more expensive brands. Great adhesion and fit.,2/10/2023,5.0,No,2,0.9129,0.535,0.0,0.465,0.007683024276047945,0.011293582618236542,0.0015137913869693875,0.0703163668513298,0.8825557827949524,0.010495292022824287,0.016142135486006737
188,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Holly A,Protects against leaking feces,"Works great and holds the feces in with no mess. I am on top of the world knowing that my bag of feces is contained as I run in marathons. There is nothing worse than the feeling of feces running down your leg and the stench of feces permeating the air. That is why I am so happy that these help contain the bag of feces. I feel confident, secure and comfortable when I use these items!",1/5/2024,5.0,Yes,0,0.9558,0.281,0.085,0.634,0.012848550453782082,0.3557036519050598,0.014321483671665192,0.49985113739967346,0.1089477613568306,0.005904566962271929,0.002422906691208482
189,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,leroi cranford,,This is for my ostomy bay I have from the cancer I had thank you 😎,10/11/2024,,Yes,0,-0.4404,0.14,0.246,0.615,0.007296818774193525,0.005025127436965704,0.004838414490222931,0.14885313808918,0.7437458634376526,0.02100692316889763,0.06923366338014603
190,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Julie Beauchamp,,I stick 2 together mold to size and apply to ostomy.  This is still a fraction of the cost from a supplier,10/7/2024,,Yes,0,0.0,0.0,0.0,1.0,0.009914602153003216,0.006925796624273062,0.002578105079010129,0.007687777746468782,0.9245388507843018,0.005174451507627964,0.043180521577596664
191,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Jon,,It very important fore me to have fore my colonoscopy bag thank you,8/25/2024,,Yes,0,0.5563,0.295,0.0,0.705,0.007913835346698761,0.0027350056916475296,0.006377723999321461,0.378936231136322,0.4138973653316498,0.018131162971258163,0.17200867831707
192,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Karol Anne,,Did not deteriorate like other products.,7/30/2024,,Yes,0,-0.2755,0.0,0.297,0.703,0.0314687043428421,0.23576311767101288,0.02199319563806057,0.009951399639248848,0.5879355669021606,0.08864115178585052,0.024246854707598686
193,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,JC Dube,,Excellent produit.,7/5/2024,,Yes,0,0.5719,0.787,0.0,0.213,0.016680007800459862,0.08786258101463318,0.0032383634243160486,0.1076846569776535,0.7662516832351685,0.0075925542041659355,0.010690254159271717
194,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,MiMi,,"Le service de livraison très bon , le produits pour stomie est aussi très bon , je suis satisfaites et je vais continuer a acheter chez vous Amazone merci",12/10/2023,,Yes,0,0.0,0.0,0.0,1.0,0.033392492681741714,0.02396276965737343,0.011736645363271236,0.7132930159568787,0.14644110202789307,0.05786269158124924,0.013311349786818027
195,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Lillian  Vincent,,Very good product,8/26/2024,,Yes,0,0.4927,0.615,0.0,0.385,0.0037946070078760386,0.0060297707095742226,0.001575388596393168,0.5538497567176819,0.3879847824573517,0.007541760802268982,0.03922390565276146
196,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Charlene MacKinnon,,I like the fact that these rings are thinner,6/26/2024,,Yes,0,0.3612,0.263,0.0,0.737,0.0012893335660919547,0.0027601232286542654,0.00040624671964906156,0.9823819994926453,0.006292747799307108,0.0030266635585576296,0.0038429542910307646
197,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,LyndaC.,,"Seen these and the price was awesome, so thought I would try these for my husband's ostomy and so far they work great as extra protection from leaking",10/16/2023,,Yes,2,0.8481,0.247,0.0,0.753,0.0060928938910365105,0.004831478465348482,0.004965302534401417,0.5140789151191711,0.3960803747177124,0.005654431879520416,0.06829649209976196
198,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Raymonde Olivier,,Excellent produit,10/24/2023,,Yes,0,0.5719,0.787,0.0,0.213,0.015444177202880383,0.030671115964651108,0.0036204650532454252,0.14093495905399323,0.7848082780838013,0.007559958379715681,0.016961071640253067
199,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Mario Demers,,Rapport qualité prix 🥇,4/4/2024,,Yes,0,0.0,0.0,0.0,1.0,0.10168126970529556,0.04413905739784241,0.20117980241775513,0.056997090578079224,0.5657942295074463,0.02655980922281742,0.003648750251159072
200,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Kindle Customer,,I decided to try these barrier Rings because they are very expensive and these ones were very good next time I'm going to try their extended tabs also because this was a good product and as I said the price is good,9/28/2023,,Yes,2,0.8434,0.208,0.033,0.76,0.004084175452589989,0.00397220766171813,0.0011637522839009762,0.8073260188102722,0.16123506426811218,0.0057608457282185555,0.01645790785551071
201,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Amazon Customer,,I bought these for my father and the work perfect,1/24/2024,,Yes,0,0.5719,0.316,0.0,0.684,0.0115552619099617,0.004760865122079849,0.0013848220696672797,0.43802422285079956,0.4661947786808014,0.010349703952670097,0.06773039698600769
202,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,krista,,After using different products for 3 years I decided to venture out & try something new. No regrets! These work great & the price is amazing. Something I use to pay $75 is now $22.,8/28/2023,,Yes,5,0.6239,0.208,0.155,0.636,0.009339186362922192,0.001171163166873157,0.0016719247214496136,0.3933342695236206,0.11152425408363342,0.030424850061535835,0.45253437757492065
203,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Derek D.,,I feel when I use the ring seals on my pouch I have more confidence that I  won't have any  problems traveling on my motorcycle.,6/22/2023,,Yes,0,0.7051,0.235,0.0,0.765,0.0031397456768900156,0.0015302496030926704,0.0029029911383986473,0.9584313631057739,0.029028667137026787,0.0032540729735046625,0.0017129509942606091
204,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Client d'Amazon,,"Ils sont parfait, il protège bien le contour de l'intestin, merci",9/30/2023,,Yes,0,0.0,0.0,0.0,1.0,0.06636074185371399,0.05694056302309036,0.02963654138147831,0.04953237995505333,0.7025496959686279,0.07560154050588608,0.019378483295440674
205,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Greg milstead,,Good,11/21/2023,,Yes,0,0.4404,1.0,0.0,0.0,0.05551932752132416,0.24031905829906464,0.008016170002520084,0.17202068865299225,0.4931046664714813,0.023890899494290352,0.007129109930247068
206,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Lana Linton,,new user of this product easy  to understand,8/23/2023,,Yes,0,0.4404,0.293,0.0,0.707,0.006273007020354271,0.0015604670625180006,0.0066357022151350975,0.31950291991233826,0.31838029623031616,0.012158732861280441,0.33548885583877563
207,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Tina woodford,,The price was good and quality was excellent,8/9/2023,,Yes,3,0.765,0.524,0.0,0.476,0.004190375097095966,0.008009565062820911,0.0014351713471114635,0.7420862913131714,0.22914756834506989,0.005737729370594025,0.009393296204507351
208,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,pascal,,Fait mieux que des anneaux à 5x le prix !,4/24/2023,,Yes,0,0.0,0.0,0.0,1.0,0.19026121497154236,0.10346774011850357,0.06321819126605988,0.22047744691371918,0.25142982602119446,0.12840807437896729,0.04273751378059387
209,"30 PCS Ostomy Barrier Rings, 2 mm Thickness Moldable Ostomy Rings Medical Grade Hydrocolloid Adhesive Barrier Rings Better Seal for Ostomy Bags (3 Box of 30)",,Brenda Wickham,,Seals work great.,6/6/2023,,Yes,2,0.6249,0.672,0.0,0.328,0.008627989329397678,0.02731669694185257,0.003723094007000327,0.17888027429580688,0.7616164684295654,0.012098198756575584,0.007737281732261181
210,"Hollister 7805 Adapt 2” Flat Barrier Rings, 10 Pack – Ostomy Barrier Ring, Ostomy Supplies, Customizable Skin Barrer Ring",,Kansas tamale,"Don’t work l, but there’s nothing else to gey",This product only lasted 4 hours after a professional put it on.,11/21/2023,3.0,Yes,0,0.0,0.0,0.0,1.0,0.0046693263575434685,0.005758770275861025,0.0013471415732055902,0.010582097806036472,0.9004671573638916,0.008331864140927792,0.06884366273880005
211,"Hollister 7805 Adapt 2” Flat Barrier Rings, 10 Pack – Ostomy Barrier Ring, Ostomy Supplies, Customizable Skin Barrer Ring",,JERRY J. COOK,Necessary but not the whole answer.,These rings are used as part of an ostomy system to seal bodily discharge away from skin. I'm not totally convinced they do that well. Although I've not had enough economic to be certain.,6/21/2022,3.0,Yes,0,0.184,0.111,0.066,0.823,0.013852090574800968,0.16614669561386108,0.06188784912228584,0.008082538843154907,0.642573893070221,0.013517644256353378,0.09393926709890366
212,"Hollister 7805 Adapt 2” Flat Barrier Rings, 10 Pack – Ostomy Barrier Ring, Ostomy Supplies, Customizable Skin Barrer Ring",,cool_mom,Better than nothing.,"These are wasy to use and work better than having nothing,  but they swell and soften once they come in contact with any bit of liquid. I've literally had to cut some out because it swelled to the top of the skin barrier and closed off my ostomy from the pouch.",11/9/2020,3.0,Yes,4,-0.0644,0.075,0.079,0.846,0.08324381709098816,0.22353117167949677,0.04205644503235817,0.03981098160147667,0.49100399017333984,0.09140842407941818,0.028945086523890495
213,"Hollister 7805 Adapt 2” Flat Barrier Rings, 10 Pack – Ostomy Barrier Ring, Ostomy Supplies, Customizable Skin Barrer Ring",,MelissaFK,Bait and Switch ? Sort of !,Thought I was getting 8805 cera as is spelled out in text but I got 7805 without cera. Now I see in the fuzzy photo I see 7805. I need to use because I'm out of town without my supplies at home and am running out of 8805. I use the one with cera infused because better for skin. Otherwise same. So I didn't get what I thought I was paying for.,10/13/2020,2.0,Yes,2,0.5927,0.058,0.0,0.942,0.013384383171796799,0.013003111816942692,0.005287202075123787,0.004524352494627237,0.37155279517173767,0.05693010240793228,0.5353180170059204
214,"Hollister 7805 Adapt 2” Flat Barrier Rings, 10 Pack – Ostomy Barrier Ring, Ostomy Supplies, Customizable Skin Barrer Ring",,Sara Boyett,Adapt Barrier Rings,"When ordering these barrier rings, the picture shows the softer, yellow ones, and for the second time, I received the small brown ones, which aren't as pliable and easy to mold. Not happy with them, but trying my best to make them work.",12/25/2016,3.0,Yes,9,0.758,0.158,0.066,0.776,0.007502121385186911,0.02214539237320423,0.000914057542104274,0.02734508365392685,0.035666368901729584,0.8875442743301392,0.01888263411819935
215,"Hollister 7805 Adapt 2” Flat Barrier Rings, 10 Pack – Ostomy Barrier Ring, Ostomy Supplies, Customizable Skin Barrer Ring",,"Kathleen Rusnak, NY.",Way too small opening for stoma,"Opening for stoma is less than an inch.My fault, thought 3"" size was for the opening instead it was for the total size.Not eligible for return; very upsetting.",7/19/2023,1.0,Yes,0,-0.7264,0.0,0.19,0.81,0.01711852289736271,0.005880790296941996,0.005859597586095333,0.004462874494493008,0.04294583573937416,0.6662976145744324,0.25743478536605835
216,"Hollister 7805 Adapt 2” Flat Barrier Rings, 10 Pack – Ostomy Barrier Ring, Ostomy Supplies, Customizable Skin Barrer Ring",,Bernie  Ramey,Do what is supposed to do,Not dependable,1/26/2020,3.0,Yes,0,0.0,0.0,0.0,1.0,0.013179002329707146,0.018819238990545273,0.009845674969255924,0.0033481866121292114,0.9080227017402649,0.029005596414208412,0.017779624089598656
217,"Hollister 7805 Adapt 2” Flat Barrier Rings, 10 Pack – Ostomy Barrier Ring, Ostomy Supplies, Customizable Skin Barrer Ring",,Art C. Phartsy,Came heat-warped from supplier!,"These have been stored somewhere in very high heat, as last 4 I used were warped. I had to order from my other supplier and store the rest of these defective ones away just for emergency use.",1/8/2020,2.0,Yes,0,-0.6705,0.0,0.147,0.853,0.029308218508958817,0.027453608810901642,0.005462043918669224,0.002090045716613531,0.8793168663978577,0.019720273092389107,0.0366489477455616
